,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3381,31,admin.,married,high.school,0,0,1,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3382,34,services,single,basic.9y,0,0,0,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
3383,44,admin.,married,high.school,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3384,59,blue-collar,married,basic.4y,0,0,0,0,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
3385,34,technician,single,university.degree,0,0,0,1,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3386,48,management,married,university.degree,0,1,0,0,nov,mon,1,4,1,success,-0.1,93.2,-42,4.191,5195.8,0
3387,47,admin.,single,university.degree,0,0,0,0,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,0
3391,34,blue-collar,married,professional.course,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
3393,38,technician,single,university.degree,0,1,1,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3395,26,technician,single,professional.course,0,1,0,0,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
3396,31,technician,divorced,high.school,0,0,0,0,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3397,31,admin.,single,university.degree,0,1,0,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
3398,57,blue-collar,married,basic.4y,0,0,0,0,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3399,36,blue-collar,married,basic.9y,0,0,1,0,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
3403,37,blue-collar,single,professional.course,0,0,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
3404,33,technician,married,professional.course,0,1,0,1,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3405,41,technician,single,high.school,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3407,51,admin.,divorced,high.school,0,1,0,0,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,0
3408,36,housemaid,divorced,university.degree,0,0,0,1,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3409,47,admin.,married,university.degree,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3410,44,technician,divorced,professional.course,0,1,0,0,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
3411,45,services,married,professional.course,0,1,1,0,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3412,38,blue-collar,married,high.school,0,0,0,1,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
3414,30,blue-collar,single,professional.course,0,1,0,0,nov,tue,2,999,0,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,0
3415,55,management,married,university.degree,0,0,0,0,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3416,45,blue-collar,married,basic.9y,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
3417,58,retired,divorced,university.degree,0,1,0,0,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1
3418,33,management,single,university.degree,0,0,1,1,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3419,36,admin.,single,university.degree,0,1,0,0,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3420,33,self-employed,single,high.school,0,1,1,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
3421,44,services,divorced,high.school,0,1,1,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
3422,30,services,single,high.school,0,1,0,0,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1
3423,25,student,single,high.school,0,0,0,0,jun,mon,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1
3425,31,management,married,university.degree,0,0,0,0,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
3426,32,services,married,high.school,0,1,1,0,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
3427,31,blue-collar,single,basic.4y,0,0,1,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
3428,36,technician,single,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3429,41,housemaid,married,high.school,0,1,0,1,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
3431,57,management,divorced,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3432,34,services,married,high.school,0,1,0,0,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
3433,30,management,married,high.school,0,1,0,0,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3434,40,technician,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3437,35,blue-collar,married,basic.9y,0,0,0,0,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
3438,59,entrepreneur,married,university.degree,0,0,0,1,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
3439,41,self-employed,married,basic.9y,0,1,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
3440,35,technician,married,professional.course,0,1,1,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3441,41,admin.,divorced,high.school,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3442,32,admin.,single,university.degree,0,1,0,0,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,0
3444,60,self-employed,married,basic.9y,0,0,0,0,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3445,34,admin.,married,university.degree,0,0,0,0,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,1
3446,48,admin.,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3447,50,management,married,university.degree,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3448,43,admin.,married,high.school,0,0,0,1,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
3449,46,services,divorced,basic.9y,0,0,0,0,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
3450,50,entrepreneur,married,university.degree,0,0,0,0,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
3451,30,technician,single,university.degree,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3452,44,blue-collar,married,basic.9y,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
3455,32,admin.,married,university.degree,0,1,0,0,jun,tue,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1
3456,36,technician,married,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3458,53,admin.,divorced,university.degree,0,1,1,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3460,34,blue-collar,married,basic.4y,0,1,1,0,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
3461,34,technician,divorced,professional.course,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3462,41,self-employed,married,basic.9y,0,1,0,0,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1
3463,48,blue-collar,married,basic.4y,0,0,0,0,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
3465,39,services,married,high.school,0,0,0,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3466,50,technician,married,basic.9y,0,1,0,1,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
3467,38,technician,single,basic.6y,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
3468,37,admin.,single,university.degree,0,1,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
3470,24,entrepreneur,single,high.school,0,1,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
3471,46,management,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3472,35,admin.,single,university.degree,0,0,1,1,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3474,33,admin.,single,university.degree,0,1,0,0,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
3477,41,technician,married,university.degree,0,1,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3478,33,technician,single,professional.course,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
3479,29,admin.,married,university.degree,0,0,1,0,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
3480,51,technician,single,university.degree,0,0,0,0,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
3481,52,management,married,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1
3482,44,blue-collar,married,basic.9y,0,0,0,0,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3483,42,admin.,married,high.school,0,0,1,0,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3486,32,blue-collar,married,basic.4y,0,0,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3487,38,services,married,basic.4y,0,0,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
3488,32,technician,married,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
3489,31,technician,married,professional.course,0,0,0,0,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0
3490,37,blue-collar,married,basic.9y,0,1,1,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
3491,43,blue-collar,married,basic.9y,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
3492,30,technician,married,university.degree,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3493,34,blue-collar,married,basic.9y,0,1,0,0,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
3495,29,admin.,single,university.degree,0,1,0,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
3496,52,admin.,divorced,university.degree,0,1,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
3497,54,retired,divorced,basic.4y,0,0,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
3498,31,services,married,professional.course,0,0,0,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
3500,40,technician,single,university.degree,0,0,0,0,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
3502,35,technician,divorced,professional.course,0,0,0,0,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,0
3503,37,admin.,single,high.school,0,1,0,0,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
3504,35,services,married,basic.6y,0,0,0,1,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3505,53,admin.,married,professional.course,0,1,1,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
3507,40,unemployed,married,professional.course,0,0,1,1,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1
3508,28,blue-collar,single,high.school,0,1,0,1,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
3509,39,blue-collar,single,basic.4y,0,0,1,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3510,41,blue-collar,married,basic.9y,0,0,0,0,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0
3513,44,admin.,single,high.school,0,0,1,1,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0
3514,31,unemployed,married,high.school,1,0,0,0,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
3515,31,blue-collar,married,basic.9y,0,0,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
3516,31,admin.,married,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3517,35,services,married,high.school,0,1,0,0,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
3518,58,blue-collar,married,basic.4y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3519,38,technician,married,professional.course,0,1,0,0,mar,fri,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,1
3521,36,technician,married,professional.course,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
3523,49,admin.,single,high.school,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3524,39,housemaid,married,basic.4y,0,1,1,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3526,66,retired,married,professional.course,0,0,1,0,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1
3527,36,technician,married,professional.course,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3528,46,blue-collar,divorced,basic.9y,0,0,0,0,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
3531,32,services,married,professional.course,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3532,52,housemaid,married,basic.6y,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3533,26,blue-collar,single,high.school,0,0,0,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3534,30,admin.,single,university.degree,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3535,34,technician,divorced,professional.course,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3536,30,management,married,university.degree,0,1,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
3537,56,retired,married,basic.4y,0,0,0,0,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
3538,33,blue-collar,married,basic.9y,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3539,31,blue-collar,divorced,basic.6y,0,1,0,1,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3541,46,services,married,professional.course,0,0,0,1,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
3542,54,technician,married,basic.4y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3543,30,technician,single,university.degree,0,0,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
3545,45,services,married,high.school,0,1,0,1,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
3546,45,unemployed,married,basic.4y,0,1,1,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3547,55,retired,married,high.school,0,1,0,0,jun,fri,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,0
3549,82,housemaid,divorced,basic.4y,0,0,0,0,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,1
3551,39,entrepreneur,married,basic.9y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3552,46,technician,married,basic.9y,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3553,33,blue-collar,single,basic.4y,0,0,0,0,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
3556,28,technician,single,professional.course,0,1,0,0,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1
3557,41,technician,divorced,university.degree,0,1,1,0,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
3558,39,admin.,married,university.degree,0,0,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3559,27,blue-collar,married,basic.4y,0,1,0,1,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3560,39,housemaid,married,basic.9y,0,1,1,0,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
3561,46,technician,married,professional.course,0,1,0,0,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
3562,38,technician,married,professional.course,0,0,0,0,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,0
3563,54,technician,single,high.school,0,1,0,0,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
3564,25,admin.,single,basic.9y,0,0,0,0,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
3565,37,admin.,married,university.degree,0,0,1,0,dec,mon,2,6,1,success,-3,92.713,-33,0.706,5023.5,1
3566,28,self-employed,single,basic.9y,0,0,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3569,31,admin.,single,high.school,0,0,0,1,may,thu,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
3570,42,services,married,high.school,0,1,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3571,37,blue-collar,married,professional.course,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3572,37,self-employed,divorced,university.degree,0,0,0,0,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
3573,24,blue-collar,single,basic.9y,0,1,0,0,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
3574,33,technician,married,professional.course,0,1,0,1,jul,mon,17,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
3575,59,technician,married,professional.course,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3576,60,retired,married,basic.4y,0,0,0,0,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
3577,31,admin.,married,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3578,38,technician,married,professional.course,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3580,26,admin.,single,university.degree,0,0,0,1,aug,mon,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1
3581,52,retired,married,university.degree,0,0,0,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
3582,35,blue-collar,married,basic.9y,0,0,1,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
3583,42,admin.,divorced,university.degree,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3584,46,unemployed,divorced,basic.9y,0,1,0,1,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
3585,40,technician,married,professional.course,0,0,0,1,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
3586,58,admin.,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3587,52,blue-collar,married,basic.4y,0,1,0,0,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
3588,30,admin.,divorced,university.degree,0,0,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
3589,44,blue-collar,married,basic.9y,0,0,0,0,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
3591,30,management,single,university.degree,0,0,0,1,jun,thu,7,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
3592,43,blue-collar,married,basic.6y,0,0,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3593,39,services,single,high.school,0,1,0,0,aug,fri,6,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1
3594,43,management,married,basic.9y,0,1,0,0,aug,fri,1,6,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0
3596,37,admin.,single,university.degree,0,0,0,0,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1
3597,32,technician,married,university.degree,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
3598,40,admin.,single,professional.course,0,1,0,0,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
3600,46,technician,divorced,university.degree,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3601,33,services,single,high.school,0,1,0,0,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
3602,49,management,divorced,university.degree,0,0,0,1,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
3603,52,management,married,high.school,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1
3604,31,admin.,single,university.degree,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
3605,32,blue-collar,married,basic.9y,0,1,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
3606,37,admin.,single,university.degree,0,0,0,0,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3607,45,housemaid,married,basic.4y,0,0,0,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3609,28,blue-collar,single,basic.9y,0,0,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3612,37,technician,married,professional.course,0,1,0,1,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3613,34,entrepreneur,single,university.degree,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
3614,39,services,married,basic.9y,0,1,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
3615,31,admin.,single,university.degree,0,1,1,1,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
3616,41,management,married,high.school,0,1,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
3617,55,admin.,married,high.school,0,0,0,1,oct,mon,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,0
3618,49,blue-collar,married,basic.9y,0,0,0,0,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0
3620,26,admin.,married,high.school,0,0,0,1,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
3622,38,management,divorced,university.degree,0,1,0,0,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
3624,38,admin.,married,university.degree,0,1,0,1,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
3625,49,housemaid,married,professional.course,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
3626,51,technician,married,professional.course,0,1,1,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3627,41,services,divorced,basic.9y,0,1,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
3629,32,services,married,high.school,0,0,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3631,46,services,married,high.school,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
3632,33,technician,divorced,professional.course,0,0,0,1,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
3633,68,retired,divorced,professional.course,0,1,0,0,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1
3634,41,blue-collar,married,basic.9y,0,1,0,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
3635,32,admin.,single,university.degree,0,1,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
3636,29,admin.,single,university.degree,0,0,0,0,may,tue,6,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
3637,36,admin.,married,university.degree,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,1
3638,37,admin.,single,university.degree,0,1,0,0,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3641,36,admin.,married,university.degree,0,0,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
3642,33,unemployed,divorced,professional.course,0,1,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3643,53,management,married,university.degree,0,1,1,1,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3644,56,management,married,university.degree,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
3645,33,management,married,professional.course,0,0,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
3646,48,admin.,divorced,basic.9y,0,0,0,0,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
