age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,services,married,high.school,0,1,1,0,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
31,blue-collar,single,basic.4y,0,0,1,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
36,technician,single,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
41,housemaid,married,high.school,0,1,0,1,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
55,blue-collar,married,basic.9y,0,1,0,0,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
57,management,divorced,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
34,services,married,high.school,0,1,0,0,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
30,management,married,high.school,0,1,0,0,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
40,technician,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,unemployed,married,basic.9y,0,1,0,1,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
53,blue-collar,single,basic.9y,0,1,0,0,mar,thu,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,1
35,blue-collar,married,basic.9y,0,0,0,0,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
59,entrepreneur,married,university.degree,0,0,0,1,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,self-employed,married,basic.9y,0,1,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,technician,married,professional.course,0,1,1,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
41,admin.,divorced,high.school,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,admin.,single,university.degree,0,1,0,0,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,0
46,services,divorced,basic.9y,0,1,0,0,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
60,self-employed,married,basic.9y,0,0,0,0,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,admin.,married,university.degree,0,0,0,0,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,1
48,admin.,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
50,management,married,university.degree,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
43,admin.,married,high.school,0,0,0,1,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
46,services,divorced,basic.9y,0,0,0,0,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
50,entrepreneur,married,university.degree,0,0,0,0,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
30,technician,single,university.degree,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
44,blue-collar,married,basic.9y,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,management,married,university.degree,0,0,0,0,dec,wed,3,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,1
23,services,single,high.school,0,1,0,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,admin.,married,university.degree,0,1,0,0,jun,tue,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1
36,technician,married,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,services,married,basic.6y,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
53,admin.,divorced,university.degree,0,1,1,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
53,housemaid,married,basic.6y,0,1,0,0,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
34,blue-collar,married,basic.4y,0,1,1,0,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
34,technician,divorced,professional.course,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
41,self-employed,married,basic.9y,0,1,0,0,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1
48,blue-collar,married,basic.4y,0,0,0,0,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
47,blue-collar,married,basic.4y,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
39,services,married,high.school,0,0,0,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
50,technician,married,basic.9y,0,1,0,1,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
38,technician,single,basic.6y,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
37,admin.,single,university.degree,0,1,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
29,services,single,basic.9y,0,1,0,0,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
24,entrepreneur,single,high.school,0,1,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
46,management,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,admin.,single,university.degree,0,0,1,1,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32,admin.,single,university.degree,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,admin.,single,university.degree,0,1,0,0,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
58,retired,married,professional.course,0,0,0,0,nov,fri,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
36,blue-collar,married,basic.4y,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
41,technician,married,university.degree,0,1,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
33,technician,single,professional.course,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
29,admin.,married,university.degree,0,0,1,0,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
51,technician,single,university.degree,0,0,0,0,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
52,management,married,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1
44,blue-collar,married,basic.9y,0,0,0,0,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42,admin.,married,high.school,0,0,1,0,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
43,admin.,married,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,services,married,high.school,0,0,0,0,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
32,blue-collar,married,basic.4y,0,0,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,services,married,basic.4y,0,0,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
32,technician,married,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
31,technician,married,professional.course,0,0,0,0,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0
37,blue-collar,married,basic.9y,0,1,1,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
43,blue-collar,married,basic.9y,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
30,technician,married,university.degree,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,blue-collar,married,basic.9y,0,1,0,0,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
36,management,married,university.degree,0,0,0,0,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0
29,admin.,single,university.degree,0,1,0,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
52,admin.,divorced,university.degree,0,1,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
54,retired,divorced,basic.4y,0,0,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
31,services,married,professional.course,0,0,0,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,blue-collar,married,basic.6y,0,1,0,0,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
40,technician,single,university.degree,0,0,0,0,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
43,technician,married,professional.course,0,0,0,0,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
35,technician,divorced,professional.course,0,0,0,0,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,0
37,admin.,single,high.school,0,1,0,0,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
35,services,married,basic.6y,0,0,0,1,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
53,admin.,married,professional.course,0,1,1,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
55,blue-collar,married,basic.4y,0,0,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
40,unemployed,married,professional.course,0,0,1,1,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1
28,blue-collar,single,high.school,0,1,0,1,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
39,blue-collar,single,basic.4y,0,0,1,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
41,blue-collar,married,basic.9y,0,0,0,0,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0
46,blue-collar,married,basic.6y,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
52,self-employed,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
44,admin.,single,high.school,0,0,1,1,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0
31,unemployed,married,high.school,1,0,0,0,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
31,blue-collar,married,basic.9y,0,0,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,services,married,high.school,0,1,0,0,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
58,blue-collar,married,basic.4y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
38,technician,married,professional.course,0,1,0,0,mar,fri,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,1
51,admin.,married,basic.4y,0,0,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
36,technician,married,professional.course,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
47,blue-collar,married,high.school,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
49,admin.,single,high.school,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39,housemaid,married,basic.4y,0,1,1,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,admin.,single,university.degree,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
66,retired,married,professional.course,0,0,1,0,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1
36,technician,married,professional.course,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
46,blue-collar,divorced,basic.9y,0,0,0,0,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
44,services,married,professional.course,0,1,0,0,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
50,technician,married,professional.course,0,1,1,1,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
32,services,married,professional.course,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
52,housemaid,married,basic.6y,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
26,blue-collar,single,high.school,0,0,0,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
30,admin.,single,university.degree,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,technician,divorced,professional.course,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
30,management,married,university.degree,0,1,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
56,retired,married,basic.4y,0,0,0,0,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
33,blue-collar,married,basic.9y,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,blue-collar,divorced,basic.6y,0,1,0,1,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
47,admin.,single,university.degree,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,services,married,professional.course,0,0,0,1,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,technician,married,basic.4y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,technician,single,university.degree,0,0,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
40,self-employed,married,university.degree,0,0,0,0,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,services,married,high.school,0,1,0,1,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
45,unemployed,married,basic.4y,0,1,1,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
55,retired,married,high.school,0,1,0,0,jun,fri,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,0
30,admin.,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
82,housemaid,divorced,basic.4y,0,0,0,0,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,1
55,admin.,married,basic.4y,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
39,entrepreneur,married,basic.9y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,technician,married,basic.9y,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
33,blue-collar,single,basic.4y,0,0,0,0,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
39,admin.,single,university.degree,0,0,0,0,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
37,blue-collar,married,basic.4y,0,1,0,0,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
28,technician,single,professional.course,0,1,0,0,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1
41,technician,divorced,university.degree,0,1,1,0,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
39,admin.,married,university.degree,0,0,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,blue-collar,married,basic.4y,0,1,0,1,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,housemaid,married,basic.9y,0,1,1,0,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
46,technician,married,professional.course,0,1,0,0,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
38,technician,married,professional.course,0,0,0,0,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,0
54,technician,single,high.school,0,1,0,0,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
25,admin.,single,basic.9y,0,0,0,0,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
37,admin.,married,university.degree,0,0,1,0,dec,mon,2,6,1,success,-3,92.713,-33,0.706,5023.5,1
28,self-employed,single,basic.9y,0,0,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
53,blue-collar,married,basic.4y,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
58,blue-collar,married,basic.4y,0,1,0,0,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
31,admin.,single,high.school,0,0,0,1,may,thu,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
42,services,married,high.school,0,1,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
37,blue-collar,married,professional.course,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,self-employed,divorced,university.degree,0,0,0,0,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
24,blue-collar,single,basic.9y,0,1,0,0,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
33,technician,married,professional.course,0,1,0,1,jul,mon,17,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
59,technician,married,professional.course,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
60,retired,married,basic.4y,0,0,0,0,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
31,admin.,married,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,technician,married,professional.course,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,admin.,single,high.school,0,1,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
26,admin.,single,university.degree,0,0,0,1,aug,mon,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1
52,retired,married,university.degree,0,0,0,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
35,blue-collar,married,basic.9y,0,0,1,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
42,admin.,divorced,university.degree,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
46,unemployed,divorced,basic.9y,0,1,0,1,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
40,technician,married,professional.course,0,0,0,1,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
58,admin.,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
52,blue-collar,married,basic.4y,0,1,0,0,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
30,admin.,divorced,university.degree,0,0,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
44,blue-collar,married,basic.9y,0,0,0,0,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
53,services,married,high.school,0,1,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,management,single,university.degree,0,0,0,1,jun,thu,7,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
43,blue-collar,married,basic.6y,0,0,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,services,single,high.school,0,1,0,0,aug,fri,6,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1
43,management,married,basic.9y,0,1,0,0,aug,fri,1,6,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0
57,blue-collar,divorced,basic.4y,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,admin.,single,university.degree,0,0,0,0,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1
32,technician,married,university.degree,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
40,admin.,single,professional.course,0,1,0,0,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
41,blue-collar,single,university.degree,0,0,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
46,technician,divorced,university.degree,0,0,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
33,services,single,high.school,0,1,0,0,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
49,management,divorced,university.degree,0,0,0,1,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
52,management,married,high.school,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1
31,admin.,single,university.degree,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
32,blue-collar,married,basic.9y,0,1,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,single,university.degree,0,0,0,0,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,housemaid,married,basic.4y,0,0,0,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,blue-collar,divorced,basic.6y,0,1,1,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
28,blue-collar,single,basic.9y,0,0,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
45,blue-collar,divorced,basic.4y,0,1,0,1,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
33,admin.,married,university.degree,0,1,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,technician,married,professional.course,0,1,0,1,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
34,entrepreneur,single,university.degree,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
39,services,married,basic.9y,0,1,0,1,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,admin.,single,university.degree,0,1,1,1,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
41,management,married,high.school,0,1,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
55,admin.,married,high.school,0,0,0,1,oct,mon,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,0
49,blue-collar,married,basic.9y,0,0,0,0,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0
36,admin.,divorced,university.degree,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
26,admin.,married,high.school,0,0,0,1,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
46,admin.,married,university.degree,0,0,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,management,divorced,university.degree,0,1,0,0,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
40,blue-collar,married,basic.9y,0,1,0,0,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38,admin.,married,university.degree,0,1,0,1,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
49,housemaid,married,professional.course,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
51,technician,married,professional.course,0,1,1,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
41,services,divorced,basic.9y,0,1,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
42,blue-collar,married,basic.9y,0,1,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,services,married,high.school,0,0,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
37,technician,single,professional.course,0,1,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
46,services,married,high.school,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,technician,divorced,professional.course,0,0,0,1,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
68,retired,divorced,professional.course,0,1,0,0,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1
41,blue-collar,married,basic.9y,0,1,0,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
32,admin.,single,university.degree,0,1,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
29,admin.,single,university.degree,0,0,0,0,may,tue,6,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
36,admin.,married,university.degree,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,1
37,admin.,single,university.degree,0,1,0,0,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
57,technician,married,high.school,0,0,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
40,blue-collar,single,basic.6y,0,0,0,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
36,admin.,married,university.degree,0,0,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
33,unemployed,divorced,professional.course,0,1,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
53,management,married,university.degree,0,1,1,1,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,management,married,university.degree,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
