,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job
3392,29,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,technician
3393,38,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
3394,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.
3395,26,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,technician
3396,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
3397,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,admin.
3398,57,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,blue-collar
3399,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
3400,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,unemployed
3401,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,self-employed
3402,24,1,17,4,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,no,student
3403,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,blue-collar
3404,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
3405,41,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
3406,53,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,housemaid
3407,51,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,admin.
3408,36,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,housemaid
3409,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3410,44,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,technician
3411,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,services
3412,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
3413,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,technician
3414,30,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,no,blue-collar
3415,55,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management
3416,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
3417,58,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,retired
3418,33,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,management
3419,36,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
3420,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,self-employed
3421,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,services
3422,30,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,services
3423,25,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes,student
3425,31,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,management
3426,32,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,services
3427,31,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,blue-collar
3428,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
3429,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes,housemaid
3430,55,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,blue-collar
3431,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,management
3432,34,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,services
3433,30,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management
3434,40,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
3435,41,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,unemployed
3436,53,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,yes,blue-collar
3437,35,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
3438,59,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,entrepreneur
3439,41,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,self-employed
3440,35,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
3441,41,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
3442,32,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no,admin.
3443,46,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,services
3444,60,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,self-employed
3445,34,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes,admin.
3446,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
3447,50,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,management
3448,43,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,admin.
3449,46,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,services
3450,50,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,entrepreneur
3451,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
3452,44,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
3453,37,3,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes,management
3454,23,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,services
3455,32,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes,admin.
3456,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician
3457,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,services
3458,53,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
3459,53,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,housemaid
3460,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
3461,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,technician
3462,41,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes,self-employed
3463,48,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,blue-collar
3464,47,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
3465,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,services
3466,50,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,technician
3467,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
3468,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.
3469,29,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,services
3470,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,entrepreneur
3471,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,management
3472,35,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,admin.
3473,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
3474,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
3475,58,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,retired
3476,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,blue-collar
3477,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,technician
3478,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,technician
3479,29,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
3480,51,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,technician
3481,52,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes,management
3482,44,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
3483,42,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
3484,43,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
3485,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,services
3486,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
3487,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,services
3488,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
3489,31,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,technician
3490,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
3491,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,blue-collar
3492,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
3493,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
3494,36,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no,management
3495,29,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
3496,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,admin.
3497,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,retired
3498,31,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,services
3499,37,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
3500,40,3,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,technician
3501,43,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,technician
3502,35,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,no,technician
3503,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
3504,35,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
3505,53,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,admin.
3506,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,blue-collar
3507,40,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes,unemployed
3508,28,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,blue-collar
3509,39,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,blue-collar
3510,41,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
3511,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,blue-collar
3512,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,self-employed
3513,44,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no,admin.
3514,31,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,unemployed
3515,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
3516,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3517,35,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,services
3518,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
3519,38,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,yes,technician
3520,51,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,admin.
3521,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,technician
3522,47,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
3523,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3524,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,housemaid
3525,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3526,66,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,retired
3527,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
3528,46,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,blue-collar
3529,44,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,services
3530,50,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,technician
3531,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,services
3532,52,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,housemaid
3533,26,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar
3534,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
3535,34,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
3536,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,management
3537,56,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,retired
3538,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
3539,31,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
3540,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
3541,46,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,services
3542,54,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
3543,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,technician
3544,40,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
3545,45,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,services
3546,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,unemployed
3547,55,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no,retired
3548,30,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
3549,82,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8809999999999999,4991.6,yes,housemaid
3551,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur
3552,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,technician
3553,33,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,blue-collar
3554,39,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,admin.
3555,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
3556,28,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.851,5076.2,yes,technician
3557,41,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,technician
3558,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
3559,27,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
3560,39,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,housemaid
3561,46,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,technician
3562,38,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,no,technician
3563,54,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician
3564,25,29,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,admin.
3565,37,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes,admin.
3566,28,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,self-employed
3567,53,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,blue-collar
3568,58,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
3569,31,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
3570,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,services
3571,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
3572,37,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,self-employed
3573,24,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,blue-collar
3574,33,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,technician
3575,59,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
3576,60,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no,retired
3577,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3578,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
3580,26,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes,admin.
3581,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,retired
3582,35,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
3583,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
3584,46,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,unemployed
3585,40,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,technician
3586,58,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
3587,52,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,blue-collar
3588,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,admin.
3589,44,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,blue-collar
3590,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
3591,30,7,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,management
3592,43,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
3593,39,6,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,yes,services
3594,43,1,6,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,management
3595,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
3596,37,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes,admin.
3597,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician
3598,40,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,admin.
3599,41,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,blue-collar
3600,46,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,technician
3601,33,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,services
3602,49,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,management
3603,52,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes,management
3604,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,admin.
3605,32,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar
3606,37,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3607,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,housemaid
3608,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
3609,28,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
3610,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,blue-collar
3611,33,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
3612,37,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,technician
3613,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,entrepreneur
3614,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services
3615,31,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,admin.
3616,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,management
3617,55,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,no,admin.
3618,49,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,blue-collar
3619,36,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
3620,26,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,admin.
3621,46,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
3622,38,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,management
3623,40,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,blue-collar
3624,38,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
3625,49,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,housemaid
3626,51,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
3627,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,services
3628,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
3629,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,services
3630,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,technician
3631,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,services
3632,33,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,technician
3633,68,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes,retired
3634,41,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
3635,32,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
3636,29,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,admin.
3637,36,1,999,0,nonexistent,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes,admin.
3638,37,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,admin.
3639,57,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,technician
3640,40,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar
3641,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,admin.
3642,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,unemployed
3643,53,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management
3644,56,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,management
3645,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,management
3646,48,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,admin.
3647,38,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,self-employed
3648,22,2,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,student
3649,50,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
3650,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,retired
3651,56,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,retired
3652,53,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,self-employed
3653,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,admin.
3654,80,5,999,1,failure,-3.0,92.713,-33.0,0.718,5023.5,no,retired
3655,50,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management
3656,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,services
3657,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,technician
3658,45,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,self-employed
3659,22,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
3660,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,admin.
3661,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,admin.
3662,46,2,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6,no,admin.
3663,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,blue-collar
3664,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
3665,51,2,1,1,success,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,admin.
3666,38,1,999,1,failure,-0.1,93.79799999999999,-40.4,4.968,5195.8,no,blue-collar
3667,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
3668,49,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
3669,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,housemaid
3670,42,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,management
3671,31,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,technician
3672,45,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
3673,24,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,no,student
3674,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,services
3675,27,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
3676,48,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
3677,46,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
3678,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,retired
3679,56,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
3680,33,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
3681,42,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,blue-collar
3682,53,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,entrepreneur
3683,54,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,blue-collar
3684,28,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,technician
3685,38,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
3686,45,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician
3687,30,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes,technician
3688,55,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no,technician
3689,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
3690,25,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
3691,54,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management
3692,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
