n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_avg_min,kw_avg_max,kw_avg_avg,self_reference_avg_sharess,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,two_class_popularity,multi_class_popularity,,shares
7,381,0.575999998,0.999999996,0.72103004,4,1,2,1,5.154855643,10,0,0,0,0,0,1,133.375,253290,1637.30729,805,0,0.020001537,0.020001482,0.72923081,0.020000912,0.210765259,0.512542088,-0.027441077,0.020997375,0.018372703,0.533333333,0.466666667,0.340340909,-0.402380952,0,0,0.5,0,0,2,,992
9,477,0.507795099,0.999999996,0.717647056,6,2,1,0,4.348008386,6,0,0,0,0,0,1,71.4,273350,2013.45025,557,0,0.03333624,0.200536596,0.699455352,0.033335261,0.03333655,0.317125496,0.056609623,0.025157233,0.023060797,0.52173913,0.47826087,0.359325397,-0.21540404,0,0,0.5,0,0,3,,1300
10,278,0.619926197,0.999999994,0.844155839,4,3,0,2,4.456834532,9,0,0,0,0,1,0,47.77777778,352333.3333,3787.608203,1450,0,0.022223573,0.202414102,0.152708216,0.130120444,0.492533666,0.456578947,0.117822967,0.032374101,0.021582734,0.6,0.4,0.462626263,-0.320833333,0.35,-0.1,0.15,0.1,0,3,,1300
12,441,0.55504587,0.999999996,0.715355803,10,2,1,0,4.945578231,8,0,0,0,0,1,0,304.75,362512.5,3144.466444,953.5,0,0.025012095,0.026130551,0.395802248,0.025000308,0.528054799,0.442787115,0.110434174,0.022675737,0.004535147,0.833333333,0.166666667,0.255238095,-0.229166667,0,0,0.5,0,0,1,,823
9,233,0.624454146,0.999999993,0.755102036,5,3,1,0,4.957081545,5,0,0,1,0,0,0,112,335500,2470.592916,1500,0,0.641990105,0.04000251,0.237935239,0.040000074,0.040072071,0.479450758,0.217637311,0.034334764,0.004291845,0.888888889,0.111111111,0.458712121,-0.1875,0,0,0.5,0,0,1,,774
10,1135,0.432384341,0.999999998,0.634294384,39,10,3,1,4.630837004,7,0,0,0,0,1,0,385.4285714,289785.7143,4238.29064,5933.333333,0,0.030007564,0.172305284,0.028577988,0.028643453,0.740465711,0.483506494,0.101177275,0.039647577,0.022026432,0.642857143,0.357142857,0.349616162,-0.28702381,0,0,0.5,0,1,5,,8900
11,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,84.918,716960,5662.213361,0,0,0.040000155,0.040020921,0.040000055,0.839978817,0.040000052,0,0,0,0,0,0,0,0,0.65,0,0.15,0,1,4,,3400
10,238,0.649350647,0.999999994,0.749999995,10,0,0,1,4.932773109,6,0,0,0,0,0,1,4842.5,297483.3333,6907.294128,0,0,0.033335933,0.033336067,0.487282078,0.033337517,0.412708405,0.377272727,0.0002331,0.021008403,0.021008403,0.5,0.5,0.227272727,-0.251666667,0.4,0.15,0.1,0.15,0,2,,1000
9,385,0.547683922,0.999999996,0.646586343,33,3,15,0,4.981818182,10,1,0,0,0,0,0,107.8888889,258550,3580.465906,1400,0,0.140207925,0.020014744,0.020071127,0.646554979,0.173151225,0.478943452,0.193923611,0.033766234,0.01038961,0.764705882,0.235294118,0.492948718,-0.307291667,0,0,0.5,0,0,3,,1400
10,1457,0.405837387,0.999999999,0.666666666,33,1,1,0,4.486616335,8,0,0,1,0,0,0,296.875,250475,3528.592574,3100,0,0.899973583,0.025000104,0.025000133,0.025000387,0.025025792,0.464485473,0.150012169,0.052161977,0.01921757,0.730769231,0.269230769,0.404254956,-0.272562358,0,0,0.5,0,1,4,,3000
13,920,0.42063492,0.999999998,0.601167314,5,2,2,1,4.890217391,9,0,0,0,0,0,1,294.5555556,161688.8889,2258.685544,3750,0,0.022222734,0.022222652,0.570514218,0.022222508,0.362817888,0.485558938,0.086482909,0.04673913,0.030434783,0.605633803,0.394366197,0.31115675,-0.155952381,0.2,-0.1,0.3,0.1,0,1,,393
11,873,0.448275862,0.999999998,0.621301774,13,0,1,2,4.747995418,6,0,0,0,0,1,0,365.3333333,305833.3333,3595.492885,0,0,0.033799747,0.200160805,0.197298772,0.03333475,0.535405927,0.476005226,0.158041808,0.04467354,0.020618557,0.684210526,0.315789474,0.399632035,-0.246141975,0.3,1,0.2,1,0,1,,621
13,761,0.566801619,0.999999998,0.69771863,17,3,10,1,4.738501971,10,0,0,0,0,1,0,119.5,313520,3780.348491,8200,0,0.09562971,0.424167502,0.243693276,0.020961013,0.215548499,0.433378427,0.175732774,0.044678055,0.017082786,0.723404255,0.276595745,0.402595811,-0.251709402,0,0,0.5,0,0,2,,1100
11,181,0.687150834,0.99999999,0.85858585,2,2,0,1,4.049723757,5,0,1,0,0,0,0,122.6,295900,3198.844295,650.5,0,0.040002362,0.59227884,0.041095561,0.286622122,0.040001114,0.312399505,0.113481756,0.044198895,0.011049724,0.8,0.2,0.306926407,-0.233333333,0.5,-0.333333333,0,0.333333333,0,1,,664
14,682,0.529940119,0.999999998,0.706976743,35,1,1,0,5.105571848,6,0,0,0,0,0,1,188,177300,2211.828915,4200,0,0.526425314,0.033897939,0.206387605,0.033653563,0.199635578,0.441787984,0.181491761,0.052785924,0.01026393,0.837209302,0.162790698,0.366504329,-0.352380952,0.041666667,0,0.458333333,0,0,1,,891
12,322,0.553124998,0.999999994,0.749999996,5,2,3,0,4.381987578,9,0,1,0,0,0,0,218.625,345911.1111,3750.777919,3100,0,0.022223799,0.636780374,0.022223012,0.296550093,0.022222723,0.454201102,-0.073966942,0.02484472,0.043478261,0.363636364,0.636363636,0.267424242,-0.391666667,0.55,0.1,0.05,0.1,0,3,,1500
10,1177,0.483555555,0.999999999,0.638121546,56,3,2,0,4.996601529,5,0,0,0,0,0,1,318.8,322260,2387.591901,1866.666667,0,0.040000462,0.040000442,0.839996521,0.040000339,0.040002236,0.450255133,0.128891323,0.033984707,0.016142736,0.677966102,0.322033898,0.385227273,-0.224269006,0.288888889,-0.155555556,0.211111111,0.155555556,1,5,,3500
15,279,0.57039711,0.999999994,0.69565217,7,5,1,1,4.724014337,8,0,0,1,0,0,0,283.5,252475,3698.539724,3054.666667,0,0.286006735,0.526762488,0.025001442,0.02524699,0.136982345,0.472692701,0.051685005,0.043010753,0.032258065,0.571428571,0.428571429,0.296590909,-0.257627866,0.4,-0.4,0.1,0.4,1,4,,2100
7,444,0.474040631,0.999999996,0.629921257,7,4,3,0,4.261261261,6,0,0,0,1,0,0,102.8333333,493550,3348.325303,14966.66667,0,0.352674258,0.033341401,0.227032846,0.03347042,0.353481074,0.440558814,0.182445422,0.040540541,0.009009009,0.818181818,0.181818182,0.394612795,-0.257638889,0.2,0.1,0.3,0.1,1,4,,2200
9,386,0.506493505,0.999999995,0.657657655,8,4,3,0,4.492227979,7,0,0,0,1,0,0,156.4285714,429185.7143,3412.602435,3666.666667,0,0.426728189,0.028600886,0.194078982,0.028738485,0.321853457,0.373642439,0.10133003,0.046632124,0.012953368,0.782608696,0.217391304,0.283164983,-0.199285714,1,0.6,0.5,0.6,1,4,,2400
6,860,0.485311398,0.999999998,0.739872067,2,1,1,0,4.919767442,6,0,0,0,0,0,1,-1,417533.3333,2062.001356,0,0,0.033333933,0.03333366,0.866663122,0.03333357,0.033335715,0.509066859,0.066648629,0.026744186,0.022093023,0.547619048,0.452380952,0.421870883,-0.307675439,0,0,0.5,0,0,2,,1100
13,221,0.638888886,0.999999992,0.854838703,1,1,0,1,4.162895928,7,0,1,0,0,0,0,194,241071.4286,3440.776859,3300,0,0.02857233,0.885663823,0.028572086,0.028619916,0.028571844,0.345916667,0.1455,0.058823529,0.018099548,0.764705882,0.235294118,0.368951049,-0.2125,0,0,0.5,0,0,1,,475
12,1440,0.497175141,0.999999999,0.677910772,43,32,12,0,4.747222222,6,0,1,0,0,0,0,203.6666667,258866.6667,2553.988556,3872.142857,0,0.033335196,0.034349226,0.210700031,0.688281906,0.033333641,0.495431196,0.135678978,0.04375,0.019444444,0.692307692,0.307692308,0.400914588,-0.317013889,0,0,0.5,0,0,1,,851
14,247,0.609756095,0.999999994,0.680722887,14,3,8,0,4.692307692,10,0,0,0,0,0,0,235.8,313480,6639.639456,79900,0,0.119584419,0.436376186,0.020001361,0.306728274,0.11730976,0.428977273,0.188068182,0.056680162,0.008097166,0.875,0.125,0.291883117,-0.1625,0.6,0.6,0.1,0.6,1,4,,1900
14,453,0.560267856,0.999999996,0.807377046,6,1,2,1,4.560706402,8,0,0,0,0,0,1,216.0842857,216450,3263.221368,3300,0,0.025010002,0.025043561,0.27587715,0.526025102,0.148044186,0.484656085,0.108112875,0.028697572,0.011037528,0.722222222,0.277777778,0.384285714,-0.383333333,0.288888889,-0.155555556,0.211111111,0.155555556,0,1,,631
8,233,0.553846151,0.999999993,0.577181204,12,2,1,10,4.579399142,10,0,1,0,0,0,0,80.9,406190,4337.071129,2500,0,0.123311985,0.404210036,0.020000414,0.332614357,0.119863208,0.427272727,0.15392562,0.060085837,0.008583691,0.875,0.125,0.431168831,-0.175,0.5,0.5,0,0.5,0,3,,1400
14,436,0.567816091,0.999999996,0.732824425,5,4,1,0,4.559633028,6,0,1,0,0,0,0,111.5,360150,2652.212324,1175.5,0,0.033335483,0.034861972,0.398699148,0.499767904,0.033335493,0.473725628,0.100786939,0.041284404,0.020642202,0.666666667,0.333333333,0.38584596,-0.24367284,1,0.65,0.5,0.65,0,1,,841
14,1718,0.445586457,0.999999999,0.62865497,23,8,1,27,4.526193248,4,0,1,0,0,0,0,43.25,384225,2844.628545,1550,0,0.050003335,0.052281989,0.050148069,0.79756658,0.050000027,0.481087934,0.077807988,0.056461001,0.037834692,0.598765432,0.401234568,0.466006494,-0.425989011,0.675,0.275,0.175,0.275,0,1,,890
10,252,0.623376621,0.999999994,0.695906429,41,3,20,0,4.615079365,10,0,0,0,0,0,0,243.1766667,227150,4093.328246,1400,0,0.020012447,0.120741605,0.020000268,0.818623835,0.020621844,0.496071429,0.234107143,0.043650794,0.01984127,0.6875,0.3125,0.623376623,-0.275,0,0,0.5,0,1,4,,2400
13,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,-1,589160,4343.868157,0,0,0.040001275,0.041433942,0.04000069,0.83856345,0.040000644,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,,1100
12,835,0.539759035,0.999999998,0.71294559,6,1,5,0,4.765269461,10,0,1,0,0,0,0,113.2222222,162810,2896.475234,4800,0,0.207218083,0.650379802,0.101313833,0.020291468,0.020796814,0.465370477,0.149470747,0.050299401,0.022754491,0.68852459,0.31147541,0.408122037,-0.318274854,0.393939394,0.193181818,0.106060606,0.193181818,0,3,,1400
9,158,0.681528658,0.99999999,0.78217821,2,2,0,1,4.784810127,7,0,0,0,0,0,1,102.8571429,268157.1429,3000.131879,14021,0,0.028572875,0.029040633,0.45714771,0.456664704,0.028574078,0.459313725,0.020833333,0.037974684,0.037974684,0.5,0.5,0.422222222,-0.363194444,0.7,-0.4,0.2,0.4,0,1,,749
10,383,0.56648936,0.999999996,0.660079049,16,4,5,0,4.804177546,9,0,0,0,0,0,0,197.4444444,338022.2222,5299.503468,10100,0,0.132511223,0.207403727,0.022222588,0.61563595,0.022226512,0.63340682,0.255864198,0.039164491,0.005221932,0.882352941,0.117647059,0.505555556,-0.25,0,0,0.5,0,1,4,,3300
12,815,0.492518703,0.999999998,0.676229507,7,1,1,0,4.811042945,5,0,0,0,0,0,1,154.8,261840,2422.252015,725,0,0.044238473,0.040015383,0.835694528,0.040000116,0.0400515,0.449000805,0.038379644,0.024539877,0.014723926,0.625,0.375,0.2704329,-0.296527778,0,0,0.5,0,0,1,,738
10,431,0.521226414,0.999999996,0.724890827,0,0,0,2,4.716937355,7,0,0,0,0,0,1,143.8571429,237000,2069.990097,0,0,0.02858626,0.02857235,0.739005252,0.175247471,0.028588668,0.376402918,0.02773569,0.030162413,0.023201856,0.565217391,0.434782609,0.238694639,-0.234166667,0,0,0.5,0,0,1,,811
12,402,0.534351144,0.999999996,0.685589517,7,3,1,0,4.850746269,7,0,0,1,0,0,0,203.8571429,364457.1429,2587.492931,1112.5,0,0.55295588,0.028576346,0.18148044,0.028594543,0.208392791,0.331018519,0.166203704,0.019900498,0.002487562,0.888888889,0.111111111,0.389583333,-0.125,0,0,0.5,0,0,1,,890
9,313,0.627831713,0.999999995,0.753694578,6,1,0,0,4.891373802,5,0,0,0,0,0,1,285.2,330380,2512.128534,4600,0,0.040000646,0.040000573,0.839995532,0.040000959,0.040002291,0.26337535,0.060189076,0.022364217,0.009584665,0.7,0.3,0.255102041,-0.145833333,0.333333333,0.25,0.166666667,0.25,1,5,,3700
10,499,0.502049179,0.999999997,0.641638223,10,0,1,0,5.098196393,5,0,0,0,0,0,1,124.75,264420,2487.145077,0,0,0.040003698,0.040003587,0.839986395,0.040002731,0.040003589,0.371361111,-0.089777778,0.008016032,0.02004008,0.285714286,0.714285714,0.375,-0.330555556,0,0,0.5,0,0,2,,927
13,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,84.918,597466.6667,4718.511134,0,0,0.033335331,0.033349155,0.033334517,0.86664676,0.033334237,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,13000
11,626,0.500802567,0.999999997,0.683510636,7,0,1,0,5.153354633,5,0,0,0,0,0,1,159.75,255300,2075.381441,0,0,0.237983311,0.040005489,0.642002603,0.040003447,0.04000515,0.395193603,0.105993266,0.031948882,0.012779553,0.714285714,0.285714286,0.326401515,-0.194791667,0,0,0.5,0,0,1,,823
14,453,0.578475335,0.999999996,0.782945733,1,1,2,1,4.370860927,6,0,0,0,0,0,1,50.6,286366.6667,2079.523348,842,0,0.033334441,0.033333688,0.866654351,0.033333537,0.033343983,0.381900507,-0.00453343,0.022075055,0.024282561,0.476190476,0.523809524,0.279761905,-0.283080808,0.2,0.2,0.3,0.2,0,1,,693
12,398,0.534005036,0.999999996,0.698275859,4,3,1,1,4.595477387,5,0,0,0,0,1,0,56.4,351520,3467.413713,4450,0,0.041514456,0.040009847,0.040053706,0.040911813,0.837510178,0.510980495,0.145219436,0.040201005,0.012562814,0.761904762,0.238095238,0.364772727,-0.335,0,0,0.5,0,0,2,,1100
12,719,0.446778711,0.999999997,0.634961438,4,1,0,1,4.076495132,5,0,1,0,0,0,0,178.2,293640,2962.469295,1200,0,0.040001508,0.501079753,0.040000692,0.378917308,0.040000738,0.563583003,0.156803902,0.043115438,0.013908206,0.756097561,0.243902439,0.358698157,-0.324305556,1,0,0.5,0,1,4,,2700
11,730,0.486823855,0.999999998,0.624999999,4,4,3,0,4.969863014,4,0,0,1,0,0,0,114.5,394625,2758.147952,1401.75,0,0.300053978,0.305767906,0.292423629,0.050000772,0.051753716,0.409719039,0.062913961,0.036986301,0.009589041,0.794117647,0.205882353,0.289375902,-0.339285714,0.5,0.5,0,0.5,1,4,,3000
11,150,0.646258499,0.999999988,0.845238085,3,1,1,0,4.686666667,6,0,0,0,0,0,1,105.6666667,319966.6667,2816.416052,5800,0,0.033561555,0.033336417,0.389361029,0.033811644,0.509929355,0.291666667,0.141666667,0.02,0,1,0,0.377777778,0,0,0,0.5,0,0,3,,1400
11,716,0.442253521,0.999999998,0.564835164,7,1,1,1,5.008379888,6,0,0,0,0,0,1,-1,275916.6667,2328.826565,0,0,0.03333352,0.033333466,0.866664835,0.033333459,0.03333472,0.465827583,0.140134381,0.025139665,0.01396648,0.642857143,0.357142857,0.438095238,-0.17599359,0.516666667,0.1,0.016666667,0.1,0,1,,562
11,314,0.562300318,0.999999994,0.76404494,11,2,1,3,4.697452229,10,0,1,0,0,0,0,105.8888889,322050,3657.651991,0,0,0.574409381,0.020519225,0.020001599,0.364830128,0.020239667,0.437689394,0.225135281,0.057324841,0.012738854,0.818181818,0.181818182,0.377988215,-0.15,0,0,0.5,0,1,5,,3700
13,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,140.9544444,460255.5556,5711.542708,0,0,0.022222327,0.022463411,0.022222445,0.910869526,0.02222229,0,0,0,0,0,0,0,0,0.7625,0.45,0.2625,0.45,1,5,,13800
9,455,0.530612244,0.999999996,0.756862742,3,3,6,0,4.512087912,8,0,0,0,0,0,1,249.8333333,150662.5,2132.766017,871,0,0.025004193,0.282945762,0.149036406,0.025041248,0.517972391,0.346388889,0.063351371,0.021978022,0.015384615,0.588235294,0.411764706,0.258428571,-0.211507937,0.4,-0.05,0.1,0.05,0,2,,1100
10,261,0.577519378,0.999999993,0.778523485,8,4,1,0,4.800766284,6,0,0,0,0,1,0,240.3333333,303200,2565.74475,1051.25,0,0.199906995,0.033755219,0.533703918,0.033634728,0.19899914,0.412426901,-0.00628655,0.01532567,0.038314176,0.285714286,0.714285714,0.36875,-0.159444444,0,0,0.5,0,1,4,,1800
11,790,0.494252873,0.999999998,0.693654265,7,1,1,4,4.370886076,8,0,1,0,0,0,0,190.375,295635.25,3015.539699,0,0,0.025001043,0.025584423,0.025000612,0.769079573,0.155334349,0.533608907,0.149875992,0.050632911,0.017721519,0.740740741,0.259259259,0.394479167,-0.32414966,0,0,0.5,0,1,4,,1800
10,538,0.540485829,0.999999997,0.633522725,15,4,1,10,4.591078067,8,0,0,0,1,0,0,-0.67625,563750,5013.009192,7333.333333,0,0.025474906,0.025277304,0.025083394,0.899164237,0.025000159,0.548868687,0.179699495,0.057620818,0.014869888,0.794871795,0.205128205,0.388269795,-0.433506944,0.5,0.5,0,0.5,1,5,,6900
11,393,0.484507041,0.999999996,0.536964978,17,6,1,10,4.763358779,10,0,1,0,0,0,0,72.1,392520,4119.743569,8050,0,0.020007403,0.020188682,0.020000254,0.919803433,0.020000227,0.385897436,0.111538462,0.022900763,0.007633588,0.75,0.25,0.422222222,-0.133333333,0.5,0.5,0,0.5,0,2,,975
12,263,0.58474576,0.999999995,0.602150534,15,5,1,10,4.661596958,10,0,0,1,0,0,0,-0.223,613140,5150.595333,6500,0,0.326223339,0.020105203,0.020028041,0.613643354,0.020000064,0.481372549,0.22745098,0.041825095,0.011406844,0.785714286,0.214285714,0.460606061,-0.4,0.5,0.5,0,0.5,0,1,,548
13,489,0.537037036,0.999999996,0.757352938,9,8,2,0,4.568507157,4,0,0,1,0,0,0,112.25,411775,2615.827178,1838.571429,0,0.79993493,0.050003121,0.050052485,0.050000016,0.050009448,0.476960784,0.257189542,0.053169734,0.008179959,0.866666667,0.133333333,0.409615385,-0.238888889,0.258333333,0.2875,0.241666667,0.2875,0,1,,878
12,711,0.469675599,0.999999998,0.653465345,10,0,1,0,4.618846695,7,0,0,0,0,0,1,193.4285714,190900,2769.172868,0,0,0.030572172,0.028580528,0.73671736,0.028571916,0.175558024,0.472958754,-0.004242424,0.042194093,0.025316456,0.625,0.375,0.299292929,-0.401851852,0,0,0.5,0,0,1,,779
12,392,0.604166665,0.999999996,0.792207789,9,9,1,0,4.676020408,5,0,0,0,0,0,1,89.6,456700,2479.808336,2777.375,0,0.181920992,0.040011885,0.51844589,0.040000823,0.219620411,0.460019841,0.097867063,0.033163265,0.020408163,0.619047619,0.380952381,0.389423077,-0.290277778,0,0,0.5,0,0,1,,822
13,401,0.547738692,0.999999996,0.71604938,9,4,1,0,4.987531172,5,0,0,0,0,0,1,89.6,276560,2374.610113,1296.666667,0,0.418109998,0.040003748,0.461870666,0.040000032,0.040015556,0.276605339,-0.035768398,0.014962594,0.017456359,0.461538462,0.538461538,0.166477273,-0.278571429,0,0,0.5,0,0,1,,750
13,832,0.441975308,0.999999998,0.601626015,9,1,4,1,4.894230769,9,0,0,0,0,0,1,204.8571429,229366.6667,2145.408465,660,0,0.022225887,0.022225859,0.456573132,0.022224455,0.476750667,0.47036045,0.086800595,0.042067308,0.013221154,0.760869565,0.239130435,0.270153061,-0.168939394,1,0,0.5,0,0,2,,1000
15,371,0.649859942,0.999999996,0.800829872,3,3,1,10,4.41509434,7,0,0,0,0,0,1,-1,410242.8571,3236.692171,3684.333333,0,0.028635247,0.028578677,0.600472665,0.313738629,0.028574781,0.447685185,0.122337963,0.056603774,0.029649596,0.65625,0.34375,0.357619048,-0.239393939,0.5,0.5,0,0.5,0,1,,551
13,980,0.445026178,0.999999998,0.611864406,11,3,1,1,4.957142857,10,0,0,0,0,0,1,122.875,176920,1680.989934,1350,0,0.020001646,0.020001354,0.820036219,0.020000815,0.119959966,0.334959539,0.008411142,0.017346939,0.020408163,0.459459459,0.540540541,0.279971989,-0.216527778,0,0,0.5,0,0,1,,713
11,342,0.567567566,0.999999996,0.622807015,7,3,17,0,4.567251462,7,0,0,0,0,0,0,133.4285714,428857.1429,4825.120095,8300,0,0.028589354,0.028798872,0.028571649,0.885468318,0.028571807,0.586277056,0.099549784,0.035087719,0.026315789,0.571428571,0.428571429,0.501839827,-0.392592593,0.7,-0.4,0.2,0.4,0,3,,1500
11,1196,0.437130801,0.999999999,0.601626015,12,0,1,0,4.862876254,6,0,0,1,0,0,0,-1,366066.6667,1821.728975,0,0,0.699823031,0.033336877,0.200164353,0.033335741,0.033339998,0.400010866,0.101200908,0.029264214,0.014214047,0.673076923,0.326923077,0.338698207,-0.209103641,0,0,0.5,0,0,1,,818
8,877,0.476868327,0.999999998,0.642184556,29,13,8,3,4.779931585,9,0,0,0,0,0,0,555,291244.4444,4893.669627,7414.583333,0,0.02223594,0.246769126,0.143332854,0.565436602,0.022225477,0.42331677,0.095837831,0.055872292,0.014823261,0.790322581,0.209677419,0.275517272,-0.39775641,0,0,0.5,0,0,3,,1300
10,629,0.446945337,0.999999997,0.627450979,0,0,1,0,4.484896661,2,0,0,0,1,0,0,-1,445350,3174.48955,0,0,0.100000438,0.596952316,0.100000205,0.100000224,0.103046817,0.44348902,0.157665381,0.044515103,0.011128776,0.8,0.2,0.457699443,-0.360714286,0.642857143,0.214285714,0.142857143,0.214285714,0,1,,724
11,286,0.581560282,0.999999995,0.682539679,8,5,0,1,4.702797203,8,0,0,0,0,1,0,24,449737.5,3046.446772,1347.666667,0,0.025287501,0.025002148,0.02504724,0.14971432,0.77494879,0.456408809,0.103729061,0.055944056,0.024475524,0.695652174,0.304347826,0.392228084,-0.31079932,0.45,0.35,0.05,0.35,1,5,,3700
13,1427,0.465185185,0.999999999,0.610375275,103,54,1,50,4.547302032,6,0,0,0,0,0,0,366.265,666950,5403.098007,16154.19608,0,0.033356578,0.033347163,0.033333667,0.86662916,0.033333432,0.518969607,0.11278627,0.044148563,0.019621584,0.692307692,0.307692308,0.339490139,-0.322037982,0.55,-0.5,0.05,0.5,0,1,,705
9,399,0.618686867,0.999999995,0.822727269,1,0,1,9,4.541353383,5,0,1,0,0,0,0,102,294380,2884.395661,0,0,0.040000757,0.839605532,0.040000251,0.040393078,0.040000382,0.514159452,0.086132756,0.040100251,0.020050125,0.666666667,0.333333333,0.371915584,-0.395833333,0.875,0.5,0.375,0.5,0,1,,565
11,632,0.45079365,0.999999997,0.616022098,8,8,2,1,4.536392405,8,0,0,0,0,1,0,245.125,292875,2771.861814,3000,0,0.025006791,0.025000727,0.025002833,0.025000127,0.899989522,0.341387905,0.107445232,0.037974684,0.017405063,0.685714286,0.314285714,0.35540855,-0.178210678,0.5,0.333333333,0,0.333333333,0,1,,522
10,229,0.547738691,0.999999993,0.578231289,32,4,30,0,4.825327511,10,0,0,0,0,0,0,45.359,296930,5388.914592,1750,0,0.02000188,0.020004121,0.020022636,0.919971239,0.020000124,0.642424242,-0.260606061,0.013100437,0.013100437,0.5,0.5,0.245454545,-0.633333333,0.7,-0.15,0.2,0.15,1,5,,4900
11,721,0.467132866,0.999999998,0.634920633,7,7,2,0,4.907073509,7,0,0,0,0,1,0,103.6666667,342942.8571,2531.115442,3105.4,0,0.180158213,0.028574873,0.02858502,0.028576101,0.734105793,0.454508778,0.136157407,0.047156727,0.0110957,0.80952381,0.19047619,0.312318564,-0.153819444,0.333333333,0.25,0.166666667,0.25,1,4,,2100
15,277,0.59215686,0.999999994,0.726114645,7,5,2,0,4.339350181,8,0,0,0,0,1,0,216.25,367575,2692.679872,9120,0,0.025038792,0.149484629,0.025012032,0.02500086,0.775463687,0.491049383,0.234259259,0.0433213,0.010830325,0.8,0.2,0.430555556,-0.316666667,0,0,0.5,0,0,2,,1100
13,359,0.597560974,0.999999996,0.674999997,29,1,11,1,4.713091922,5,0,0,0,1,0,0,189.8,334680,3340.239064,853,0,0.375327457,0.040921777,0.040430371,0.50079802,0.042522376,0.425396825,0.091507937,0.027855153,0.019498607,0.588235294,0.411764706,0.385238095,-0.274603175,0,0,0.5,0,0,2,,1200
11,796,0.489144316,0.999999998,0.715596329,8,1,0,1,4.581658291,8,0,0,0,0,0,1,107.6666667,130037.5,1043.9816,975,0,0.0250036,0.774326276,0.150324542,0.025070149,0.025275432,0.490197192,0.045736264,0.038944724,0.020100503,0.659574468,0.340425532,0.35318915,-0.435379464,0.857142857,-0.714285714,0.357142857,0.714285714,0,1,,803
8,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,-0.482,594983.3333,4276.096285,0,0,0.033336,0.03334983,0.033335973,0.866233811,0.033744385,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,14600
14,345,0.595808381,0.999999995,0.789215682,1,1,3,0,4.84057971,9,0,0,0,0,0,1,1756.666667,243688.8889,4978.499059,750,0,0.300215561,0.022733406,0.381125012,0.272883298,0.023042723,0.435744589,0.087268398,0.037681159,0.008695652,0.8125,0.1875,0.282017982,-0.397222222,0.454545455,0.136363636,0.045454545,0.136363636,1,5,,7000
15,217,0.64485981,0.999999993,0.768656711,5,1,1,1,4.640552995,6,0,0,0,1,0,0,236,236233.3333,4731.828206,1400,0,0.459879788,0.033368355,0.224586614,0.24866476,0.033500483,0.583928571,0.345039683,0.064516129,0.00921659,0.875,0.125,0.538265306,-0.1625,0.4,0.8,0.1,0.8,0,1,,798
