,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,marital_divorced,marital_married,marital_single
3259,45,7,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
3260,32,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,0,1,0,0,1,0
3261,41,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
3262,50,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,yes,1,0,0,0,1,0
3263,42,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
3264,45,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,0,1
3265,52,2,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,1,0
3266,49,2,999,0,1.1,93.994,-36.4,4.864,5191.0,yes,0,1,0,0,1,0
3267,39,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
3268,20,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,0,1
3269,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
3270,44,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,yes,0,1,0,1,0,0
3271,34,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes,0,1,0,1,0,0
3272,67,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,no,1,0,0,0,1,0
3273,42,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3274,41,2,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
3275,37,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1,0,0,0,0,1
3276,35,4,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,0,1
3277,34,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,1,0,0,0,1,0
3278,48,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3279,46,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
3280,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
3281,54,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3282,34,3,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3283,29,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,0,1
3284,38,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,no,0,1,0,0,1,0
3285,27,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,1,0,0,0,0,1
3286,42,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
3287,35,2,999,0,1.4,94.465,-41.8,4.958,5228.1,no,0,1,0,1,0,0
3288,40,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,no,1,0,0,0,1,0
3289,44,7,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
3290,33,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3291,54,1,999,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no,0,1,0,0,1,0
3292,32,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3293,47,4,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,0,1
3294,40,2,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
3295,30,4,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,0,1,0,0,1,0
3296,28,2,6,1,-1.7,94.215,-40.3,0.893,4991.6,no,0,0,1,0,0,1
3297,40,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
3298,39,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
3299,27,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,0,1,0,0,0,1
3300,51,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
3301,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,no,0,1,0,1,0,0
3302,46,1,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,0,1,0,0,1,0
3303,49,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
3304,47,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,no,0,1,0,0,1,0
3305,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
3306,35,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
3307,27,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,0,1
3308,42,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,no,0,1,0,0,1,0
3309,35,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3310,37,2,999,0,1.4,94.465,-41.8,4.96,5228.1,no,0,1,0,0,0,1
3311,48,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
3312,29,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,1
3313,50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
3314,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
3315,58,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,1,0,0
3316,52,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3317,32,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,no,1,0,0,0,1,0
3318,55,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3319,49,12,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
3320,35,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
3321,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
3322,44,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,0,1,0
3323,35,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,1,0
3324,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3325,27,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,no,0,1,0,0,0,1
3326,35,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes,0,1,0,0,1,0
3327,33,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,no,1,0,0,0,0,1
3328,35,1,999,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,no,0,1,0,0,1,0
3329,32,4,16,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no,0,0,1,0,0,1
3330,39,9,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,1
3331,53,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
3332,26,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,0,1
3333,25,7,999,0,1.4,94.465,-41.8,4.96,5228.1,no,0,1,0,0,0,1
3334,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
3335,33,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
3336,63,4,999,2,-3.4,92.649,-30.1,0.715,5017.5,yes,1,0,0,0,1,0
3337,59,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,no,0,1,0,0,1,0
3338,52,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,0,1
3339,25,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
3340,29,1,6,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,0,1,0,1,0
3341,48,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
3342,35,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,1,0,0,0,1,0
3343,39,1,999,1,-1.7,94.215,-40.3,0.81,4991.6,no,1,0,0,0,1,0
3344,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,0,1
3345,28,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
3346,40,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
3347,39,3,999,0,1.4,94.465,-41.8,4.96,5228.1,no,0,1,0,0,1,0
3348,41,3,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,no,0,1,0,0,1,0
3349,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
3350,30,5,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,1,0
3351,40,1,999,0,1.4,94.465,-41.8,4.947,5228.1,no,0,1,0,0,1,0
3352,32,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3353,37,2,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,1,0,0
3354,52,1,999,0,-1.8,93.876,-40.0,0.677,5008.7,yes,0,1,0,0,1,0
3355,28,1,999,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,yes,0,1,0,0,0,1
3356,43,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
3357,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
3358,45,6,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,1,0,0
3359,47,7,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,1,0,0
3360,58,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,1,0,0
3361,33,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,0,1
3362,28,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,0,1
3363,47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3364,38,3,6,2,-1.8,93.369,-34.8,0.652,5008.7,yes,0,0,1,0,0,1
3365,60,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3366,28,3,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
3367,33,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,yes,0,1,0,0,0,1
3368,41,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,no,0,1,0,1,0,0
3369,33,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,0,1,0,0,0,1
3370,41,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,1,0
3371,30,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,0,1
3372,54,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,1,0,0
3373,46,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,0,1
3374,32,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
3375,42,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,0,1,0,0,0,1
3376,29,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,no,1,0,0,0,0,1
3377,41,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
3378,24,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
3379,44,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,1,0,0
3380,58,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,no,0,1,0,0,1,0
3381,31,2,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
3382,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,0,1,0,0,0,1
3383,44,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3384,59,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,1,0,0,0,1,0
3385,34,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3386,48,1,4,1,-0.1,93.2,-42.0,4.191,5195.8,no,0,0,1,0,1,0
3387,47,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,no,0,1,0,0,0,1
3388,54,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
3389,44,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,no,1,0,0,0,1,0
3390,31,4,999,0,1.4,94.465,-41.8,4.959,5228.1,no,0,1,0,0,0,1
3391,34,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,0,1,0,0,1,0
3392,29,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,0,1
3393,38,3,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,1
3394,56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3395,26,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,0,1
3396,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,1,0,0
3397,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,0,1
3398,57,9,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3399,36,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
3400,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3401,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3402,24,1,17,4,-1.1,94.199,-37.5,0.8859999999999999,4963.6,no,1,0,0,0,0,1
3403,37,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,0,1,0,0,0,1
3404,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3405,41,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3406,53,3,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3407,51,1,999,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,1,0,0,1,0,0
3408,36,5,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,1,0,0
3409,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
3410,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,1,0,0
3411,45,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3412,38,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
3413,36,3,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,0,1
3414,30,2,999,0,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,no,0,1,0,0,0,1
3415,55,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3416,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
3417,58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,yes,0,1,0,1,0,0
3418,33,11,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,1
3419,36,7,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,0,1
3420,33,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,0,1
3421,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,1,0,0
3422,30,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,0,1,0,0,0,1
3423,25,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,yes,0,1,0,0,0,1
3424,56,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3425,31,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,1,0,0,0,1,0
3426,32,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,1,0
3427,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,0,1
3428,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,1
3429,41,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,yes,0,1,0,0,1,0
3430,55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3431,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,1,0,0
3432,34,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,1,0,0,0,1,0
3433,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3434,40,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3435,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no,1,0,0,0,1,0
3436,53,1,9,2,-1.8,93.369,-34.8,0.643,5008.7,yes,0,0,1,0,0,1
3437,35,6,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
3438,59,5,999,0,1.4,94.465,-41.8,4.959,5228.1,no,0,1,0,0,1,0
3439,41,4,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3440,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3441,41,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,1,0,0
3442,32,2,6,1,-1.7,94.215,-40.3,0.846,4991.6,no,0,0,1,0,0,1
3443,46,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,1,0,0
3444,60,13,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3445,34,1,999,2,-3.4,92.431,-26.9,0.73,5017.5,yes,1,0,0,0,1,0
3446,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,0,1,0
3447,50,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3448,43,10,999,0,1.4,94.465,-41.8,4.959,5228.1,yes,0,1,0,0,1,0
3449,46,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,1,0,0,1,0,0
3450,50,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,no,1,0,0,0,1,0
3451,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3452,44,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
3453,37,3,999,0,-3.0,92.713,-33.0,0.715,5023.5,yes,0,1,0,0,1,0
3454,23,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,0,1
3455,32,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,yes,1,0,0,0,1,0
3456,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
3457,40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3458,53,2,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,1,0,0
3459,53,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no,0,1,0,0,1,0
3460,34,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,0,1,0,0,1,0
3461,34,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,1,0,0
3462,41,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes,1,0,0,0,1,0
3463,48,7,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
3464,47,2,999,0,1.4,94.465,-41.8,4.864,5228.1,no,0,1,0,0,1,0
3465,39,3,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
3466,50,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,no,0,1,0,0,1,0
3467,38,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,0,1
3468,37,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,0,1
3469,29,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,no,0,1,0,0,0,1
3470,24,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no,0,1,0,0,0,1
3471,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3472,35,9,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,0,1
3473,32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
3474,33,4,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,0,1
3475,58,3,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,0,1,0
3476,36,2,999,0,1.1,93.994,-36.4,4.864,5191.0,no,0,1,0,0,1,0
3477,41,3,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,1,0
3478,33,1,999,0,1.4,93.444,-36.1,4.967,5228.1,no,0,1,0,0,0,1
3479,29,5,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
3480,51,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes,0,1,0,0,0,1
3481,52,1,999,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes,0,1,0,0,1,0
3482,44,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3483,42,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0,1,0,0,1,0
3484,43,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no,0,1,0,0,1,0
3485,32,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,1,0
3486,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3487,38,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,0,1,0,0,1,0
3488,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no,0,1,0,0,1,0
3489,31,3,999,1,-1.8,93.075,-47.1,1.466,5099.1,no,1,0,0,0,1,0
3490,37,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0,1,0,0,1,0
3491,43,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
3492,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3493,34,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0,1,0,0,1,0
3494,36,2,999,0,-2.9,92.963,-40.8,1.281,5076.2,no,0,1,0,0,1,0
3495,29,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,0,1
3496,52,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,1,0,0
3497,54,3,999,0,1.4,94.465,-41.8,4.865,5228.1,no,0,1,0,1,0,0
3498,31,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,0,1,0,0,1,0
3499,37,10,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
3500,40,3,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,0,1,0,0,0,1
3501,43,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,0,1,0,0,1,0
3502,35,1,13,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,no,1,0,0,1,0,0
3503,37,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,no,0,1,0,0,0,1
3504,35,6,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3505,53,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
3506,55,1,999,0,1.4,94.465,-41.8,4.962,5228.1,no,0,1,0,0,1,0
3507,40,1,999,0,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes,0,1,0,0,1,0
3508,28,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,no,0,1,0,0,0,1
3509,39,4,999,0,1.4,94.465,-41.8,4.967,5228.1,no,0,1,0,0,0,1
3510,41,1,999,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,1,0,0,0,1,0
3511,46,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,1,0
3512,52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,no,0,1,0,0,1,0
3513,44,1,999,0,-1.7,94.215,-40.3,0.861,4991.6,no,0,1,0,0,0,1
3514,31,2,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,1,0,0,0,1,0
3515,31,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,no,0,1,0,0,1,0
3516,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
3517,35,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,no,0,1,0,0,1,0
3518,58,1,999,0,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,1,0
3519,38,2,10,1,-1.8,92.84299999999999,-50.0,1.726,5099.1,yes,0,0,1,0,1,0
3520,51,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,0,1,0,0,1,0
3521,36,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3522,47,3,999,0,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,1,0
3523,49,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3524,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
3525,33,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,0,1
3526,66,1,21,2,-1.8,93.369,-34.8,0.655,5008.7,yes,1,0,0,0,1,0
3527,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,1,0
3528,46,3,999,0,-1.8,93.075,-47.1,1.423,5099.1,no,0,1,0,1,0,0
3529,44,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,1,0,0,0,1,0
3530,50,7,999,0,1.4,94.465,-41.8,4.959,5228.1,yes,0,1,0,0,1,0
3531,32,1,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
3532,52,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,0,1,0,0,1,0
3533,26,4,999,0,1.1,93.994,-36.4,4.855,5191.0,no,0,1,0,0,0,1
3534,30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,1
3535,34,2,999,0,1.1,93.994,-36.4,4.856,5191.0,no,0,1,0,1,0,0
3536,30,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,0,1,0,0,1,0
3537,56,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,no,1,0,0,0,1,0
3538,33,2,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,1,0
3539,31,17,999,0,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,1,0,0
